"","","nuser","sess","AppAdvertisedID","CampaignID","CampaignTargetTypeID","CampaignCostTypeID","disp","clic","inst","lead","CTR","CVR"
"401",37,0,0,2082,2097,2,7,1152,24,0,0,0.0208,0
"402",37,0,0,2082,2098,2,7,635,9,0,0,0.0141,0
"403",37,0,0,2082,2112,2,7,318,13,0,0,0.0408,0
"404",37,0,0,2082,2113,2,7,1075,13,0,0,0.012,0
"405",37,0,0,2082,2114,2,7,5228,150,0,0,0.0286,0
"406",37,0,0,2082,2129,2,7,7310,319,0,0,0.0436,0
"407",37,0,0,2082,2145,2,7,205,78,0,0,0.3804,0
"408",37,0,0,2230,2249,1,3,2674,156,0,1,0.0583,0.0064
"409",37,0,0,2229,2258,1,3,2700,126,0,4,0.0466,0.0317
"410",37,0,0,2229,2260,2,3,2081,140,0,6,0.0672,0.0428
"411",37,0,0,2229,2385,1,3,139,14,0,0,0.1007,0
"412",37,0,0,2229,2388,1,3,3762,231,0,1,0.0614,0.0043
"413",37,0,0,2324,2427,2,3,197,9,0,0,0.0456,0
"414",37,0,0,2324,2435,2,3,429,17,0,0,0.0396,0
"415",37,0,0,2324,2436,2,3,206,9,0,0,0.0436,0
"416",37,0,0,2324,2437,2,3,31,1,0,0,0.0322,0
"417",37,0,0,2324,2439,2,3,270,15,0,0,0.0555,0
"418",37,0,0,2241,2448,1,2,2655,195,18,0,0.0734,0.0923
"419",37,0,0,2324,2471,2,3,307,12,0,0,0.039,0
"420",37,0,0,2324,2472,2,3,264,12,0,0,0.0454,0
"421",37,0,0,2324,2473,2,3,296,9,0,0,0.0304,0
"422",37,0,0,2324,2474,2,3,1426,44,0,0,0.0308,0
"423",37,0,0,2324,2475,2,3,193,7,0,0,0.0362,0
"424",37,0,0,2324,2476,2,3,297,17,0,0,0.0572,0
"425",37,0,0,2324,2477,2,3,32,2,0,0,0.0625,0
"426",37,0,0,2324,2478,2,3,658,32,0,0,0.0486,0
"427",37,0,0,2324,2479,2,3,1796,72,0,1,0.04,0.0138
"428",37,0,0,2324,2480,2,3,265,16,0,0,0.0603,0
"429",37,0,0,2324,2481,2,3,2637,98,0,1,0.0371,0.0102
"430",37,0,0,2324,2482,2,3,255,10,0,0,0.0392,0
"431",37,0,0,2324,2483,2,3,1239,50,0,2,0.0403,0.04
"432",37,0,0,2324,2484,2,3,283,12,0,1,0.0424,0.0833
"433",37,0,0,2324,2485,2,3,273,6,0,0,0.0219,0
"434",38,0,0,2082,2033,2,7,8088,302,0,0,0.0373,0
"435",38,0,0,2082,2083,2,7,2491,42,0,0,0.0168,0
"436",38,0,0,2082,2084,2,7,2243,461,0,0,0.2055,0
"437",38,0,0,2082,2085,2,7,685,100,0,0,0.1459,0
"438",38,0,0,2082,2086,2,7,1298,21,0,0,0.0161,0
"439",38,0,0,2082,2087,2,7,245,22,0,0,0.0897,0
"440",38,0,0,2082,2091,2,7,2813,48,0,0,0.017,0
"441",38,0,0,2082,2093,2,7,3143,110,0,0,0.0349,0
"442",38,0,0,2082,2094,2,7,675,5,0,0,0.0074,0
"443",38,0,0,2082,2095,2,7,491,1,0,0,0.002,0
"444",38,0,0,2082,2097,2,7,991,6,0,0,0.006,0
"445",38,0,0,2082,2098,2,7,660,3,0,0,0.0045,0
"446",38,0,0,2082,2112,2,7,302,11,0,0,0.0364,0
"447",38,0,0,2082,2113,2,7,1160,14,0,0,0.012,0
"448",38,0,0,2082,2114,2,7,5997,152,0,0,0.0253,0
"449",38,0,0,2082,2129,2,7,7666,374,0,0,0.0487,0
"450",38,0,0,2082,2145,2,7,210,82,0,0,0.3904,0
"451",38,0,0,2230,2249,1,3,2628,163,0,1,0.062,0.0061
"452",38,0,0,2229,2258,1,3,3761,193,0,4,0.0513,0.0207
"453",38,0,0,2229,2260,2,3,2148,99,0,6,0.046,0.0606
"454",38,0,0,2229,2385,1,3,140,16,0,0,0.1142,0
"455",38,0,0,2229,2388,1,3,3037,162,0,4,0.0533,0.0246
"456",38,0,0,2324,2427,2,3,175,11,0,0,0.0628,0
"457",38,0,0,2324,2435,2,3,557,26,0,0,0.0466,0
"458",38,0,0,2324,2436,2,3,229,13,0,0,0.0567,0
"459",38,0,0,2324,2437,2,3,30,1,0,0,0.0333,0
"460",38,0,0,2324,2439,2,3,53,3,0,0,0.0566,0
"461",38,0,0,2241,2448,1,2,3309,254,30,0,0.0767,0.1181
"462",38,0,0,2324,2471,2,3,296,13,0,0,0.0439,0
"463",38,0,0,2324,2472,2,3,312,13,0,0,0.0416,0
"464",38,0,0,2324,2473,2,3,323,11,0,0,0.034,0
"465",38,0,0,2324,2474,2,3,1174,31,0,0,0.0264,0
"466",38,0,0,2324,2475,2,3,789,18,0,0,0.0228,0
"467",38,0,0,2324,2476,2,3,325,13,0,0,0.04,0
"468",38,0,0,2324,2477,2,3,39,3,0,0,0.0769,0
"469",38,0,0,2324,2478,2,3,197,8,0,0,0.0406,0
"470",38,0,0,2324,2479,2,3,1408,66,0,5,0.0468,0.0757
"471",38,0,0,2324,2480,2,3,303,9,0,0,0.0297,0
"472",38,0,0,2324,2481,2,3,2748,105,0,3,0.0382,0.0285
"473",38,0,0,2324,2482,2,3,322,18,0,0,0.0559,0
"474",38,0,0,2324,2483,2,3,2693,138,0,3,0.0512,0.0217
"475",38,0,0,2324,2484,2,3,321,15,0,1,0.0467,0.0666
"476",38,0,0,2324,2485,2,3,726,22,0,0,0.0303,0
"477",39,0,0,2082,2033,2,7,8973,257,0,0,0.0286,0
"478",39,0,0,2082,2083,2,7,3115,72,0,0,0.0231,0
"479",39,0,0,2082,2084,2,7,1848,306,0,0,0.1655,0
"480",39,0,0,2082,2085,2,7,715,74,0,0,0.1034,0
"481",39,0,0,2082,2086,2,7,1283,9,0,0,0.007,0
"482",39,0,0,2082,2087,2,7,269,16,0,0,0.0594,0
"483",39,0,0,2082,2091,2,7,3825,76,0,0,0.0198,0
"484",39,0,0,2082,2093,2,7,2767,72,0,0,0.026,0
"485",39,0,0,2082,2094,2,7,606,2,0,0,0.0033,0
"486",39,0,0,2082,2095,2,7,508,3,0,0,0.0059,0
"487",39,0,0,2082,2097,2,7,1079,7,0,0,0.0064,0
"488",39,0,0,2082,2098,2,7,746,5,0,0,0.0067,0
"489",39,0,0,2082,2112,2,7,385,26,0,0,0.0675,0
"490",39,0,0,2082,2113,2,7,1216,5,0,0,0.0041,0
"491",39,0,0,2082,2114,2,7,5577,128,0,0,0.0229,0
"492",39,0,0,2082,2129,2,7,8108,381,0,0,0.0469,0
"493",39,0,0,2082,2145,2,7,193,77,0,0,0.3989,0
"494",39,0,0,2230,2249,1,3,2234,127,0,1,0.0568,0.0078
"495",39,0,0,2229,2258,1,3,4034,207,0,1,0.0513,0.0048
"496",39,0,0,2229,2260,2,3,2305,114,0,4,0.0494,0.035
"497",39,0,0,2229,2385,1,3,35,1,0,0,0.0285,0
"498",39,0,0,2229,2388,1,3,3186,175,0,3,0.0549,0.0171
"499",39,0,0,2324,2427,2,3,176,7,0,0,0.0397,0
"500",39,0,0,2324,2435,2,3,413,8,0,0,0.0193,0
"501",39,0,0,2324,2436,2,3,218,7,0,0,0.0321,0
"502",39,0,0,2324,2437,2,3,36,0,0,0,0,0
"503",39,0,0,2324,2439,2,3,35,1,0,0,0.0285,0
"504",39,0,0,2241,2448,1,2,3170,228,21,0,0.0719,0.0921
"505",39,0,0,2324,2471,2,3,308,9,0,0,0.0292,0
"506",39,0,0,2324,2472,2,3,291,19,0,0,0.0652,0
"507",39,0,0,2324,2473,2,3,332,7,0,0,0.021,0
"508",39,0,0,2324,2474,2,3,429,11,0,0,0.0256,0
"509",39,0,0,2324,2475,2,3,192,9,0,0,0.0468,0
"510",39,0,0,2324,2476,2,3,362,19,0,0,0.0524,0
"511",39,0,0,2324,2477,2,3,45,5,0,0,0.1111,0
"512",39,0,0,2324,2478,2,3,282,9,0,0,0.0319,0
"513",39,0,0,2324,2479,2,3,1250,39,0,0,0.0312,0
"514",39,0,0,2324,2480,2,3,340,14,0,0,0.0411,0
"515",39,0,0,2324,2481,2,3,2912,105,0,4,0.036,0.038
"516",39,0,0,2324,2482,2,3,312,18,0,1,0.0576,0.0555
"517",39,0,0,2324,2483,2,3,2185,93,0,1,0.0425,0.0107
"518",39,0,0,2324,2484,2,3,314,10,0,0,0.0318,0
"519",39,0,0,2324,2485,2,3,424,13,0,0,0.0306,0
"520",40,0,0,2082,2033,2,7,8884,472,0,0,0.0531,0
"521",40,0,0,2082,2083,2,7,3034,81,0,0,0.0266,0
"522",40,0,0,2082,2084,2,7,1675,292,0,0,0.1743,0
"523",40,0,0,2082,2085,2,7,646,44,0,0,0.0681,0
"524",40,0,0,2082,2086,2,7,1353,45,0,0,0.0332,0
"525",40,0,0,2082,2087,2,7,292,15,0,0,0.0513,0
"526",40,0,0,2082,2091,2,7,3768,92,0,0,0.0244,0
"527",40,0,0,2082,2093,2,7,3049,247,0,0,0.081,0
"528",40,0,0,2082,2094,2,7,722,3,0,0,0.0041,0
"529",40,0,0,2082,2095,2,7,469,2,0,0,0.0042,0
"530",40,0,0,2082,2097,2,7,1327,117,0,0,0.0881,0
"531",40,0,0,2082,2098,2,7,832,25,0,0,0.03,0
"532",40,0,0,2082,2112,2,7,345,9,0,0,0.026,0
"533",40,0,0,2082,2113,2,7,1183,12,0,0,0.0101,0
"534",40,0,0,2082,2114,2,7,5383,100,0,0,0.0185,0
"535",40,0,0,2082,2129,2,7,7995,1074,0,0,0.1343,0
"536",40,0,0,2082,2145,2,7,213,67,0,0,0.3145,0
"537",40,0,0,2230,2249,1,3,2617,177,0,2,0.0676,0.0112
"538",40,0,0,2229,2258,1,3,2923,124,0,1,0.0424,0.008
"539",40,0,0,2229,2260,2,3,1847,107,0,4,0.0579,0.0373
"540",40,0,0,2229,2385,1,3,36,5,0,0,0.1388,0
"541",40,0,0,2229,2388,1,3,3890,173,0,1,0.0444,0.0057
"542",40,0,0,2324,2427,2,3,189,6,0,0,0.0317,0
"543",40,0,0,2324,2435,2,3,489,9,0,0,0.0184,0
"544",40,0,0,2324,2436,2,3,205,9,0,0,0.0439,0
"545",40,0,0,2324,2437,2,3,27,1,0,0,0.037,0
"546",40,0,0,2324,2439,2,3,45,1,0,0,0.0222,0
"547",40,0,0,2241,2448,1,2,3182,225,20,0,0.0707,0.0888
"548",40,0,0,2324,2471,2,3,310,10,0,0,0.0322,0
"549",40,0,0,2324,2472,2,3,316,20,0,0,0.0632,0
"550",40,0,0,2324,2473,2,3,331,9,0,0,0.0271,0
"551",40,0,0,2324,2474,2,3,414,5,0,0,0.012,0
"552",40,0,0,2324,2475,2,3,193,2,0,0,0.0103,0
"553",40,0,0,2324,2476,2,3,299,18,0,0,0.0602,0
"554",40,0,0,2324,2477,2,3,41,1,0,0,0.0243,0
"555",40,0,0,2324,2478,2,3,1057,47,0,3,0.0444,0.0638
"556",40,0,0,2324,2479,2,3,1396,55,0,3,0.0393,0.0545
"557",40,0,0,2324,2480,2,3,292,14,0,0,0.0479,0
"558",40,0,0,2324,2481,2,3,3524,152,0,2,0.0431,0.0131
"559",40,0,0,2324,2482,2,3,294,16,0,0,0.0544,0
"560",40,0,0,2324,2483,2,3,1940,71,0,0,0.0365,0
"561",40,0,0,2324,2484,2,3,317,10,0,0,0.0315,0
"562",40,0,0,2324,2485,2,3,204,6,0,0,0.0294,0
"563",41,0,0,2082,2033,2,7,7827,248,0,0,0.0316,0
"564",41,0,0,2082,2083,2,7,3260,108,0,0,0.0331,0
"565",41,0,0,2082,2084,2,7,1551,282,0,0,0.1818,0
"566",41,0,0,2082,2085,2,7,623,6,0,0,0.0096,0
"567",41,0,0,2082,2086,2,7,1412,53,0,0,0.0375,0
"568",41,0,0,2082,2087,2,7,260,34,0,0,0.1307,0
"569",41,0,0,2082,2091,2,7,3584,69,0,0,0.0192,0
"570",41,0,0,2082,2093,2,7,3964,626,0,0,0.1579,0
"571",41,0,0,2082,2094,2,7,636,9,0,0,0.0141,0
"572",41,0,0,2082,2095,2,7,446,5,0,0,0.0112,0
"573",41,0,0,2082,2097,2,7,1252,74,0,0,0.0591,0
"574",41,0,0,2082,2098,2,7,704,10,0,0,0.0142,0
"575",41,0,0,2082,2112,2,7,437,19,0,0,0.0434,0
"576",41,0,0,2082,2113,2,7,1162,26,0,0,0.0223,0
"577",41,0,0,2082,2114,2,7,5300,133,0,0,0.025,0
"578",41,0,0,2082,2129,2,7,7923,285,0,0,0.0359,0
"579",41,0,0,2082,2145,2,7,197,11,0,0,0.0558,0
"580",41,0,0,2230,2249,1,3,2832,181,0,1,0.0639,0.0055
"581",41,0,0,2229,2258,1,3,2011,93,0,0,0.0462,0
"582",41,0,0,2229,2260,2,3,1941,110,0,7,0.0566,0.0636
"583",41,0,0,2229,2385,1,3,23,0,0,0,0,0
"584",41,0,0,2229,2388,1,3,3110,155,0,0,0.0498,0
"585",41,0,0,2324,2427,2,3,180,11,0,0,0.0611,0
"586",41,0,0,2324,2435,2,3,506,16,0,0,0.0316,0
"587",41,0,0,2324,2436,2,3,197,8,0,0,0.0406,0
"588",41,0,0,2324,2437,2,3,25,2,0,0,0.08,0
"589",41,0,0,2324,2439,2,3,38,0,0,0,0,0
"590",41,0,0,2241,2448,1,2,2805,178,17,0,0.0634,0.0955
"591",41,0,0,2324,2471,2,3,302,10,0,0,0.0331,0
"592",41,0,0,2324,2472,2,3,266,19,0,0,0.0714,0
"593",41,0,0,2324,2473,2,3,317,14,0,0,0.0441,0
"594",41,0,0,2324,2474,2,3,430,12,0,0,0.0279,0
"595",41,0,0,2324,2475,2,3,386,9,0,0,0.0233,0
"596",41,0,0,2324,2476,2,3,292,17,0,0,0.0582,0
"597",41,0,0,2324,2477,2,3,34,2,0,0,0.0588,0
"598",41,0,0,2324,2478,2,3,1527,68,0,3,0.0445,0.0441
"599",41,0,0,2324,2479,2,3,1085,44,0,3,0.0405,0.0681
"600",41,0,0,2324,2480,2,3,292,15,0,0,0.0513,0
"601",41,0,0,2324,2481,2,3,3380,140,0,2,0.0414,0.0142
"602",41,0,0,2324,2482,2,3,267,15,0,0,0.0561,0
"603",41,0,0,2324,2483,2,3,1084,37,0,0,0.0341,0
"604",41,0,0,2324,2484,2,3,311,14,0,1,0.045,0.0714
"605",42,0,0,2082,2033,2,7,8340,342,0,0,0.041,0
"606",42,0,0,2082,2083,2,7,3558,122,0,0,0.0342,0
"607",42,0,0,2082,2084,2,7,1640,243,0,0,0.1481,0
"608",42,0,0,2082,2085,2,7,662,20,0,0,0.0302,0
"609",42,0,0,2082,2086,2,7,1339,71,0,0,0.053,0
"610",42,0,0,2082,2087,2,7,281,8,0,0,0.0284,0
"611",42,0,0,2082,2091,2,7,3867,57,0,0,0.0147,0
"612",42,0,0,2082,2093,2,7,3999,793,0,0,0.1982,0
"613",42,0,0,2082,2094,2,7,614,15,0,0,0.0244,0
"614",42,0,0,2082,2095,2,7,481,5,0,0,0.0103,0
"615",42,0,0,2082,2097,2,7,1116,11,0,0,0.0098,0
"616",42,0,0,2082,2098,2,7,680,14,0,0,0.0205,0
"617",42,0,0,2082,2112,2,7,465,19,0,0,0.0408,0
"618",42,0,0,2082,2113,2,7,1048,35,0,0,0.0333,0
"619",42,0,0,2082,2114,2,7,5384,117,0,0,0.0217,0
"620",42,0,0,2082,2129,2,7,7713,242,0,0,0.0313,0
"621",42,0,0,2082,2145,2,7,138,3,0,0,0.0217,0
"622",42,0,0,2230,2249,1,3,2714,187,0,0,0.0689,0
"623",42,0,0,2229,2258,1,3,1848,73,0,0,0.0395,0
"624",42,0,0,2229,2260,2,3,1977,117,0,4,0.0591,0.0341
"625",42,0,0,2229,2385,1,3,27,3,0,0,0.1111,0
"626",42,0,0,2229,2388,1,3,2695,137,0,3,0.0508,0.0218
"627",42,0,0,2324,2427,2,3,146,5,0,0,0.0342,0
"628",42,0,0,2324,2435,2,3,526,25,0,0,0.0475,0
"629",42,0,0,2324,2436,2,3,315,22,0,1,0.0698,0.0454
"630",42,0,0,2324,2437,2,3,23,0,0,0,0,0
"631",42,0,0,2324,2439,2,3,34,1,0,0,0.0294,0
"632",42,0,0,2241,2448,1,2,2750,184,16,0,0.0669,0.0869
"633",42,0,0,2324,2471,2,3,298,11,0,0,0.0369,0
"634",42,0,0,2324,2472,2,3,277,11,0,0,0.0397,0
"635",42,0,0,2324,2473,2,3,323,10,0,0,0.0309,0
"636",42,0,0,2324,2474,2,3,396,6,0,0,0.0151,0
"637",42,0,0,2324,2476,2,3,303,21,0,0,0.0693,0
"638",42,0,0,2324,2477,2,3,37,1,0,0,0.027,0
"639",42,0,0,2324,2478,2,3,1442,75,0,3,0.052,0.04
"640",42,0,0,2324,2479,2,3,666,38,0,1,0.057,0.0263
"641",42,0,0,2324,2480,2,3,315,11,0,0,0.0349,0
"642",42,0,0,2324,2481,2,3,2974,121,0,2,0.0406,0.0165
"643",42,0,0,2324,2482,2,3,255,10,0,1,0.0392,0.1
"644",42,0,0,2324,2483,2,3,1372,59,0,2,0.043,0.0338
"645",42,0,0,2324,2484,2,3,321,21,0,0,0.0654,0
"646",43,0,0,2082,2033,2,7,8198,220,0,0,0.0268,0
"647",43,0,0,2082,2083,2,7,3364,78,0,0,0.0231,0
"648",43,0,0,2082,2084,2,7,1869,317,0,0,0.1696,0
"649",43,0,0,2082,2085,2,7,623,52,0,0,0.0834,0
"650",43,0,0,2082,2086,2,7,1323,48,0,0,0.0362,0
"651",43,0,0,2082,2087,2,7,258,10,0,0,0.0387,0
"652",43,0,0,2082,2091,2,7,4506,102,0,0,0.0226,0
"653",43,0,0,2082,2093,2,7,3275,570,0,0,0.174,0
"654",43,0,0,2082,2094,2,7,651,6,0,0,0.0092,0
"655",43,0,0,2082,2095,2,7,443,5,0,0,0.0112,0
"656",43,0,0,2082,2097,2,7,1285,10,0,0,0.0077,0
"657",43,0,0,2082,2098,2,7,693,4,0,0,0.0057,0
"658",43,0,0,2082,2112,2,7,468,9,0,0,0.0192,0
"659",43,0,0,2082,2113,2,7,1040,33,0,0,0.0317,0
"660",43,0,0,2082,2114,2,7,5187,133,0,0,0.0256,0
"661",43,0,0,2082,2129,2,7,7486,233,0,0,0.0311,0
"662",43,0,0,2082,2145,2,7,134,3,0,0,0.0223,0
"663",43,0,0,2230,2249,1,3,1942,127,0,0,0.0653,0
"664",43,0,0,2229,2258,1,3,1514,81,0,1,0.0535,0.0123
"665",43,0,0,2229,2260,2,3,2307,124,0,6,0.0537,0.0483
"666",43,0,0,2229,2385,1,3,61,4,0,1,0.0655,0.25
"667",43,0,0,2229,2388,1,3,2782,151,0,1,0.0542,0.0066
"668",43,0,0,2324,2427,2,3,151,12,0,0,0.0794,0
"669",43,0,0,2324,2435,2,3,418,12,0,0,0.0287,0
"670",43,0,0,2324,2436,2,3,287,12,0,0,0.0418,0
"671",43,0,0,2324,2437,2,3,37,2,0,0,0.054,0
"672",43,0,0,2324,2439,2,3,40,1,0,0,0.025,0
"673",43,0,0,2241,2448,1,2,2852,211,15,0,0.0739,0.071
"674",43,0,0,2324,2471,2,3,290,9,0,0,0.031,0
"675",43,0,0,2324,2472,2,3,281,13,0,0,0.0462,0
"676",43,0,0,2324,2473,2,3,318,11,0,1,0.0345,0.0909
"677",43,0,0,2324,2474,2,3,367,8,0,0,0.0217,0
"678",43,0,0,2324,2476,2,3,284,18,0,0,0.0633,0
"679",43,0,0,2324,2477,2,3,30,1,0,0,0.0333,0
"680",43,0,0,2324,2478,2,3,1418,75,0,3,0.0528,0.04
"681",43,0,0,2324,2480,2,3,285,17,0,0,0.0596,0
"682",43,0,0,2324,2481,2,3,2977,97,0,2,0.0325,0.0206
"683",43,0,0,2324,2482,2,3,290,19,0,0,0.0655,0
"684",43,0,0,2324,2483,2,3,2012,81,0,2,0.0402,0.0246
"685",43,0,0,2324,2484,2,3,313,13,0,1,0.0415,0.0769
"686",44,0,0,2082,2033,2,7,7179,233,0,0,0.0324,0
"687",44,0,0,2082,2083,2,7,2799,66,0,0,0.0235,0
"688",44,0,0,2082,2084,2,7,1812,180,0,0,0.0993,0
"689",44,0,0,2082,2085,2,7,348,30,0,0,0.0862,0
"690",44,0,0,2082,2086,2,7,1122,19,0,0,0.0169,0
"691",44,0,0,2082,2087,2,7,221,9,0,0,0.0407,0
"692",44,0,0,2082,2091,2,7,4492,103,0,0,0.0229,0
"693",44,0,0,2082,2093,2,7,2408,406,0,0,0.1686,0
"694",44,0,0,2082,2094,2,7,507,1,0,0,0.0019,0
"695",44,0,0,2082,2095,2,7,371,3,0,0,0.008,0
"696",44,0,0,2082,2097,2,7,889,28,0,0,0.0314,0
"697",44,0,0,2082,2098,2,7,543,2,0,0,0.0036,0
"698",44,0,0,2082,2112,2,7,369,4,0,0,0.0108,0
"699",44,0,0,2082,2113,2,7,973,12,0,0,0.0123,0
"700",44,0,0,2082,2114,2,7,4735,122,0,0,0.0257,0
"701",44,0,0,2082,2129,2,7,6642,209,0,0,0.0314,0
"702",44,0,0,2082,2145,2,7,132,5,0,0,0.0378,0
"703",44,0,0,2230,2249,1,3,1369,64,0,0,0.0467,0
"704",44,0,0,2229,2258,1,3,2364,154,0,3,0.0651,0.0194
"705",44,0,0,2229,2260,2,3,2054,147,0,7,0.0715,0.0476
"706",44,0,0,2229,2385,1,3,122,10,0,0,0.0819,0
"707",44,0,0,2229,2388,1,3,2449,153,0,3,0.0624,0.0196
"708",44,0,0,2324,2427,2,3,154,7,0,0,0.0454,0
"709",44,0,0,2324,2435,2,3,350,12,0,0,0.0342,0
"710",44,0,0,2324,2436,2,3,310,16,0,1,0.0516,0.0625
"711",44,0,0,2324,2437,2,3,239,23,0,1,0.0962,0.0434
"712",44,0,0,2324,2439,2,3,23,3,0,0,0.1304,0
"713",44,0,0,2241,2448,1,2,2685,264,26,0,0.0983,0.0984
"714",44,0,0,2324,2471,2,3,244,9,0,1,0.0368,0.1111
"715",44,0,0,2324,2472,2,3,215,13,0,0,0.0604,0
"716",44,0,0,2324,2473,2,3,262,11,0,0,0.0419,0
"717",44,0,0,2324,2474,2,3,328,9,0,0,0.0274,0
"718",44,0,0,2324,2476,2,3,235,19,0,0,0.0808,0
"719",44,0,0,2324,2477,2,3,36,2,0,0,0.0555,0
"720",44,0,0,2324,2478,2,3,1278,77,0,1,0.0602,0.0129
"721",44,0,0,2324,2480,2,3,238,12,0,0,0.0504,0
"722",44,0,0,2324,2481,2,3,2138,96,0,0,0.0449,0
"723",44,0,0,2324,2482,2,3,218,11,0,1,0.0504,0.0909
"724",44,0,0,2324,2483,2,3,1850,102,0,4,0.0551,0.0392
"725",44,0,0,2324,2484,2,3,258,5,0,0,0.0193,0
"726",45,0,0,2082,2033,2,7,5130,272,0,0,0.053,0
"727",45,0,0,2082,2083,2,7,3120,67,0,0,0.0214,0
"728",45,0,0,2082,2084,2,7,1752,153,0,0,0.0873,0
"729",45,0,0,2082,2085,2,7,295,47,0,0,0.1593,0
"730",45,0,0,2082,2086,2,7,1103,16,0,0,0.0145,0
"731",45,0,0,2082,2087,2,7,219,9,0,0,0.041,0
"732",45,0,0,2082,2091,2,7,4567,84,0,0,0.0183,0
"733",45,0,0,2082,2093,2,7,2534,496,0,0,0.1957,0
"734",45,0,0,2082,2094,2,7,614,3,0,0,0.0048,0
"735",45,0,0,2082,2095,2,7,296,1,0,0,0.0033,0
"736",45,0,0,2082,2097,2,7,647,11,0,0,0.017,0
"737",45,0,0,2082,2098,2,7,536,5,0,0,0.0093,0
"738",45,0,0,2082,2112,2,7,371,10,0,0,0.0269,0
"739",45,0,0,2082,2113,2,7,1014,11,0,0,0.0108,0
"740",45,0,0,2082,2114,2,7,5259,151,0,0,0.0287,0
"741",45,0,0,2082,2129,2,7,6626,202,0,0,0.0304,0
"742",45,0,0,2082,2145,2,7,150,2,0,0,0.0133,0
"743",45,0,0,2230,2249,1,3,1317,82,0,0,0.0622,0
"744",45,0,0,2229,2258,1,3,3080,233,0,1,0.0756,0.0042
"745",45,0,0,2229,2260,2,3,2098,139,0,11,0.0662,0.0791
"746",45,0,0,2229,2385,1,3,101,10,0,0,0.099,0
"747",45,0,0,2229,2388,1,3,2446,158,0,1,0.0645,0.0063
"748",45,0,0,2324,2427,2,3,1290,122,0,2,0.0945,0.0163
"749",45,0,0,2324,2435,2,3,374,19,0,0,0.0508,0
"750",45,0,0,2324,2436,2,3,335,24,0,0,0.0716,0
"751",45,0,0,2324,2437,2,3,295,25,0,0,0.0847,0
"752",45,0,0,2324,2439,2,3,33,2,0,0,0.0606,0
"753",45,0,0,2241,2448,1,2,2634,250,18,0,0.0949,0.072
"754",45,0,0,2324,2471,2,3,250,9,0,0,0.036,0
"755",45,0,0,2324,2472,2,3,205,9,0,0,0.0439,0
"756",45,0,0,2324,2473,2,3,334,10,0,0,0.0299,0
"757",45,0,0,2324,2474,2,3,329,18,0,0,0.0547,0
"758",45,0,0,2324,2476,2,3,91,2,0,0,0.0219,0
"759",45,0,0,2324,2477,2,3,46,0,0,0,0,0
"760",45,0,0,2324,2478,2,3,977,66,0,1,0.0675,0.0151
"761",45,0,0,2324,2480,2,3,176,8,0,0,0.0454,0
"762",45,0,0,2324,2481,2,3,1546,90,0,0,0.0582,0
"763",45,0,0,2324,2482,2,3,224,14,0,0,0.0625,0
"764",45,0,0,2324,2483,2,3,2134,108,0,2,0.0506,0.0185
"765",45,0,0,2324,2484,2,3,270,14,0,0,0.0518,0
"766",46,0,0,2082,2033,2,7,5334,258,0,0,0.0483,0
"767",46,0,0,2082,2083,2,7,4003,97,0,0,0.0242,0
"768",46,0,0,2082,2084,2,7,1909,70,0,0,0.0366,0
"769",46,0,0,2082,2085,2,7,540,50,0,0,0.0925,0
"770",46,0,0,2082,2086,2,7,1161,53,0,0,0.0456,0
"771",46,0,0,2082,2087,2,7,224,4,0,0,0.0178,0
"772",46,0,0,2082,2091,2,7,4681,123,0,0,0.0262,0
"773",46,0,0,2082,2093,2,7,2960,441,0,0,0.1489,0
"774",46,0,0,2082,2094,2,7,607,4,0,0,0.0065,0
"775",46,0,0,2082,2095,2,7,674,6,0,0,0.0089,0
"776",46,0,0,2082,2097,2,7,1025,8,0,0,0.0078,0
"777",46,0,0,2082,2098,2,7,551,4,0,0,0.0072,0
"778",46,0,0,2082,2112,2,7,517,9,0,0,0.0174,0
"779",46,0,0,2082,2113,2,7,1094,18,0,0,0.0164,0
"780",46,0,0,2082,2114,2,7,5069,644,0,0,0.127,0
"781",46,0,0,2082,2129,2,7,7119,279,0,0,0.0391,0
"782",46,0,0,2082,2145,2,7,141,29,0,0,0.2056,0
"783",46,0,0,2230,2249,1,3,1450,80,0,0,0.0551,0
"784",46,0,0,2229,2258,1,3,3660,211,0,0,0.0576,0
"785",46,0,0,2229,2260,2,3,2766,164,0,5,0.0592,0.0304
"786",46,0,0,2229,2385,1,3,19,0,0,0,0,0
"787",46,0,0,2229,2388,1,3,2773,135,0,1,0.0486,0.0074
"788",46,0,0,2324,2427,2,3,2695,148,0,0,0.0549,0
"789",46,0,0,2324,2435,2,3,460,16,0,0,0.0347,0
"790",46,0,0,2324,2436,2,3,287,16,0,0,0.0557,0
"791",46,0,0,2324,2437,2,3,407,26,0,0,0.0638,0
"792",46,0,0,2324,2439,2,3,43,1,0,0,0.0232,0
"793",46,0,0,2241,2448,1,2,3273,278,15,0,0.0849,0.0539
"794",46,0,0,2324,2471,2,3,524,19,0,0,0.0362,0
"795",46,0,0,2324,2472,2,3,45,0,0,0,0,0
"796",46,0,0,2324,2473,2,3,122,2,0,0,0.0163,0
"797",46,0,0,2324,2474,2,3,487,23,0,0,0.0472,0
"798",46,0,0,2324,2477,2,3,48,2,0,0,0.0416,0
"799",46,0,0,2324,2478,2,3,793,52,0,0,0.0655,0
